index,position_x,position_y,position_z,pitchy,pitchx,Caten-length_walltowall,Bulbcablelength(M),CatenToFloor,LineID,Universe,bulbonline,cat_sagcenter_pt_x,cat_sagcenter_pt_y,cat_sagcenter_pt_z,cat_endpoint1_x,cat_endpoint1_y,cat_endpoint1_z,cat_endpoint2_x,cat_endpoint2_y,cat_endpoint2_z,AmI_Yaxis_indicatorLocal,AmI_Xaxis_indicatorLocal,AmI_0axis_IndicatorLocal,AmI_Zaxis_indicatorLocal,AmI_0axis_IndicatorGlobal,AmI_Zaxis_indicatorGlobal,AmI_Yaxis_indicatorGlobal,AmI_Xaxis_indicatorGlobal
703,7.457,10.369,5.235,0.320,0.450,11.713,1.688,-1.688,21,0,27,9.450,5.390,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,False,False,False,False,False,False,False,False
704,7.394,10.665,5.341,0.320,0.450,11.713,1.774,-1.774,21,0,28,9.450,5.390,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,False,False,False,False,False,False,False,False
705,7.333,10.952,5.466,0.320,0.450,11.713,1.900,-1.900,21,0,29,9.450,5.390,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,False,False,False,False,False,False,False,False
706,7.272,11.240,5.590,0.320,0.450,11.713,2.014,-2.014,21,0,30,9.450,5.390,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,False,False,False,False,False,False,False,False
707,7.213,11.520,5.733,0.320,0.450,11.713,2.133,-2.133,21,0,31,9.450,5.390,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,False,False,False,False,False,False,False,False
708,7.154,11.797,5.881,0.320,0.450,11.713,2.451,-2.451,21,0,32,9.450,5.390,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,False,False,False,False,False,False,False,False
709,7.096,12.070,6.037,0.320,0.450,11.713,2.824,-2.824,21,0,33,9.450,5.390,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,False,False,False,False,False,False,False,False
710,7.039,12.335,6.207,0.320,0.450,11.713,3.276,-3.276,21,0,34,9.450,5.390,4.693,9.450,-0.121,6.395,9.450,10.900,6.395,False,False,False,False,False,False,False,False
711,9.643,2.248,6.200,0.320,0.450,10.190,2.406,-2.406,22,3,0,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
712,9.589,2.505,6.000,0.320,0.450,10.190,2.101,-2.101,22,3,1,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
713,9.531,2.778,5.822,0.320,0.450,10.190,1.789,-1.789,22,3,2,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
714,9.472,3.053,5.646,0.320,0.450,10.190,1.485,-1.485,22,3,3,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
715,9.411,3.340,5.494,0.320,0.450,10.190,1.202,-1.202,22,3,4,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
716,9.350,3.630,5.345,0.320,0.450,10.190,0.930,-0.930,22,3,5,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
717,9.286,3.929,5.220,0.320,0.450,10.190,0.700,-0.700,22,3,6,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
718,9.222,4.231,5.099,0.320,0.450,10.190,0.509,-0.509,22,3,7,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
719,9.156,4.539,5.001,0.320,0.450,10.190,0.381,-0.381,22,3,8,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
720,9.090,4.850,4.909,0.320,0.450,10.190,0.295,-0.295,22,3,9,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
721,9.023,5.166,4.839,0.320,0.450,10.190,0.340,-0.340,22,3,10,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
722,8.955,5.484,4.778,0.320,0.450,10.190,0.561,-0.561,22,3,11,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
723,8.887,5.805,4.737,0.320,0.450,10.190,0.992,-0.992,22,3,12,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
724,8.819,6.128,4.706,0.320,0.450,10.190,1.493,-1.493,22,3,13,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
725,8.750,6.451,4.694,0.320,0.450,10.190,1.876,-1.876,22,3,14,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
726,8.681,6.775,4.694,0.320,0.450,10.190,2.076,-2.076,22,3,15,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
727,8.613,7.098,4.710,0.320,0.450,10.190,2.195,-2.195,22,0,16,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
728,8.544,7.420,4.741,0.320,0.450,10.190,2.168,-2.168,22,0,17,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
729,8.476,7.740,4.787,0.320,0.450,10.190,2.093,-2.093,22,0,18,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
730,8.408,8.058,4.848,0.320,0.450,10.190,1.984,-1.984,22,0,19,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
731,8.341,8.373,4.923,0.320,0.450,10.190,1.855,-1.855,22,0,20,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
732,8.275,8.684,5.014,0.320,0.450,10.190,1.879,-1.879,22,0,21,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
733,8.210,8.992,5.117,0.320,0.450,10.190,2.029,-2.029,22,0,22,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
734,8.146,9.293,5.237,0.320,0.450,10.190,2.210,-2.210,22,0,23,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
735,8.083,9.590,5.367,0.320,0.450,10.190,2.362,-2.362,22,0,24,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
736,8.021,9.880,5.516,0.320,0.450,10.190,2.470,-2.470,22,0,25,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
737,7.960,10.166,5.672,0.320,0.450,10.190,2.539,-2.539,22,0,26,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
738,7.902,10.441,5.848,0.320,0.450,10.190,2.593,-2.593,22,0,27,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
739,7.844,10.711,6.029,0.320,0.450,10.190,2.615,-2.615,22,0,28,9.900,4.632,4.694,9.900,-0.061,6.395,9.900,9.325,6.395,False,False,False,False,False,False,False,False
740,10.039,2.551,6.140,0.320,0.450,11.737,2.120,-2.120,23,3,0,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
741,9.981,2.825,5.966,0.320,0.450,11.737,1.853,-1.853,23,3,1,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
742,9.920,3.111,5.814,0.320,0.450,11.737,1.590,-1.590,23,3,2,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
743,9.859,3.397,5.662,0.320,0.450,11.737,1.339,-1.339,23,3,3,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
744,9.797,3.690,5.527,0.320,0.450,11.737,1.108,-1.108,23,3,4,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
745,9.734,3.987,5.399,0.320,0.450,11.737,0.914,-0.914,23,3,5,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
746,9.670,4.287,5.278,0.320,0.450,11.737,0.759,-0.759,23,3,6,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
747,9.605,4.593,5.175,0.320,0.450,11.737,0.657,-0.657,23,3,7,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
748,9.540,4.899,5.071,0.320,0.450,11.737,0.590,-0.590,23,3,8,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
749,9.474,5.211,4.992,0.320,0.450,11.737,0.589,-0.589,23,3,9,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
750,9.407,5.524,4.913,0.320,0.450,11.737,0.653,-0.653,23,3,10,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
751,9.340,5.840,4.850,0.320,0.450,11.737,0.904,-0.904,23,3,11,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
752,9.272,6.158,4.798,0.320,0.450,11.737,1.248,-1.248,23,3,12,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
753,9.204,6.477,4.751,0.320,0.450,11.737,1.566,-1.566,23,3,13,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
754,9.136,6.798,4.724,0.320,0.450,11.737,1.715,-1.715,23,3,14,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
755,9.068,7.119,4.698,0.320,0.450,11.737,1.793,-1.793,23,0,15,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
756,9.000,7.441,4.693,0.320,0.450,11.737,1.806,-1.806,23,0,16,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
757,8.931,7.763,4.693,0.320,0.450,11.737,1.732,-1.732,23,0,17,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
758,8.863,8.085,4.705,0.320,0.450,11.737,1.626,-1.626,23,0,18,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
759,8.795,8.406,4.732,0.320,0.450,11.737,1.530,-1.530,23,0,19,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
760,8.726,8.727,4.760,0.320,0.450,11.737,1.609,-1.609,23,0,20,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
761,8.659,9.045,4.813,0.320,0.450,11.737,1.828,-1.828,23,0,21,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
762,8.591,9.363,4.865,0.320,0.450,11.737,1.998,-1.998,23,0,22,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
763,8.524,9.678,4.936,0.320,0.450,11.737,2.104,-2.104,23,0,23,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
764,8.458,9.991,5.014,0.320,0.450,11.737,2.160,-2.160,23,0,24,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
765,8.392,10.302,5.101,0.320,0.450,11.737,2.157,-2.157,23,0,25,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
766,8.326,10.608,5.205,0.320,0.450,11.737,2.055,-2.055,23,0,26,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
767,8.261,10.914,5.309,0.320,0.450,11.737,1.955,-1.955,23,0,27,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
768,8.198,11.211,5.436,0.320,0.450,11.737,1.939,-1.939,23,0,28,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
769,8.135,11.507,5.564,0.320,0.450,11.737,2.011,-2.011,23,0,29,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
770,8.074,11.797,5.706,0.320,0.450,11.737,2.091,-2.091,23,0,30,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
771,8.013,12.083,5.858,0.320,0.450,11.737,2.319,-2.319,23,0,31,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
772,7.953,12.366,6.014,0.320,0.450,11.737,2.610,-2.610,23,0,32,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
773,7.895,12.639,6.189,0.320,0.450,11.737,3.167,-3.167,23,0,33,10.350,5.526,4.693,10.350,0.002,6.395,10.350,11.049,6.395,False,False,False,False,False,False,False,False
774,10.494,2.575,6.225,0.320,0.450,11.785,2.128,-2.128,24,3,0,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
775,10.437,2.841,6.056,0.320,0.450,11.785,1.898,-1.898,24,3,1,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
776,10.380,3.113,5.899,0.320,0.450,11.785,1.642,-1.642,24,3,2,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
777,10.321,3.391,5.751,0.320,0.450,11.785,1.411,-1.411,24,3,3,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
778,10.261,3.670,5.606,0.320,0.450,11.785,1.184,-1.184,24,3,4,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
779,10.200,3.958,5.482,0.320,0.450,11.785,1.019,-1.019,24,3,5,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
780,10.139,4.247,5.358,0.320,0.450,11.785,0.880,-0.880,24,3,6,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
781,10.076,4.541,5.249,0.320,0.450,11.785,0.780,-0.780,24,3,7,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
782,10.013,4.838,5.149,0.320,0.450,11.785,0.719,-0.719,24,3,8,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
783,9.950,5.136,5.053,0.320,0.450,11.785,0.681,-0.681,24,3,9,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
784,9.885,5.440,4.977,0.320,0.450,11.785,0.671,-0.671,24,3,10,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
785,9.820,5.744,4.901,0.320,0.450,11.785,0.678,-0.678,24,3,11,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
786,9.755,6.052,4.844,0.320,0.450,11.785,0.827,-0.827,24,3,12,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
787,9.689,6.361,4.793,0.320,0.450,11.785,1.056,-1.056,24,3,13,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
788,9.623,6.671,4.749,0.320,0.450,11.785,1.223,-1.223,24,3,14,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
789,9.557,6.983,4.724,0.320,0.450,11.785,1.327,-1.327,24,3,15,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
790,9.491,7.295,4.698,0.320,0.450,11.785,1.394,-1.394,24,0,16,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
791,9.424,7.607,4.693,0.320,0.450,11.785,1.380,-1.380,24,0,17,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
792,9.358,7.920,4.693,0.320,0.450,11.785,1.295,-1.295,24,0,18,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
793,9.291,8.233,4.703,0.320,0.450,11.785,1.215,-1.215,24,0,19,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
794,9.225,8.545,4.728,0.320,0.450,11.785,1.261,-1.261,24,0,20,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
795,9.159,8.856,4.754,0.320,0.450,11.785,1.516,-1.516,24,0,21,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
796,9.093,9.166,4.802,0.320,0.450,11.785,1.849,-1.849,24,0,22,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
797,9.027,9.475,4.853,0.320,0.450,11.785,2.016,-2.016,24,0,23,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
798,8.962,9.782,4.915,0.320,0.450,11.785,2.108,-2.108,24,0,24,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
799,8.897,10.086,4.991,0.320,0.450,11.785,2.153,-2.153,24,0,25,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
800,8.833,10.390,5.066,0.320,0.450,11.785,2.138,-2.138,24,0,26,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
801,8.769,10.688,5.167,0.320,0.450,11.785,2.035,-2.035,24,0,27,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
802,8.706,10.986,5.267,0.320,0.450,11.785,1.909,-1.909,24,0,28,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
803,8.644,11.278,5.380,0.320,0.450,11.785,1.865,-1.865,24,0,29,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
804,8.583,11.566,5.504,0.320,0.450,11.785,1.922,-1.922,24,0,30,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
805,8.522,11.853,5.630,0.320,0.450,11.785,2.031,-2.031,24,0,31,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
806,8.463,12.131,5.777,0.320,0.450,11.785,2.156,-2.156,24,0,32,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
807,8.404,12.408,5.924,0.320,0.450,11.785,2.346,-2.346,24,0,33,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
808,8.346,12.678,6.085,0.320,0.450,11.785,2.813,-2.813,24,0,34,10.800,5.614,4.693,10.800,0.065,6.395,10.800,11.162,6.395,False,False,False,False,False,False,False,False
809,10.892,2.866,6.142,0.320,0.450,11.830,1.976,-1.976,25,3,0,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
810,10.836,3.132,5.974,0.320,0.450,11.830,1.733,-1.733,25,3,1,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
811,10.776,3.410,5.827,0.320,0.450,11.830,1.496,-1.496,25,3,2,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
812,10.717,3.689,5.680,0.320,0.450,11.830,1.266,-1.266,25,3,3,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
813,10.657,3.973,5.547,0.320,0.450,11.830,1.092,-1.092,25,3,4,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
814,10.595,4.262,5.423,0.320,0.450,11.830,0.952,-0.952,25,3,5,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
815,10.534,4.551,5.302,0.320,0.450,11.830,0.841,-0.841,25,3,6,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
816,10.471,4.849,5.202,0.320,0.450,11.830,0.776,-0.776,25,3,7,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
817,10.408,5.146,5.102,0.320,0.450,11.830,0.731,-0.731,25,3,8,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
818,10.343,5.448,5.018,0.320,0.450,11.830,0.705,-0.705,25,3,9,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
819,10.279,5.752,4.943,0.320,0.450,11.830,0.698,-0.698,25,3,10,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
820,10.214,6.057,4.872,0.320,0.450,11.830,0.733,-0.733,25,3,11,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
821,10.148,6.366,4.821,0.320,0.450,11.830,0.839,-0.839,25,3,12,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
822,10.082,6.675,4.770,0.320,0.450,11.830,0.919,-0.919,25,3,13,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
823,10.016,6.986,4.738,0.320,0.450,11.830,0.962,-0.962,25,3,14,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
824,9.950,7.298,4.712,0.320,0.450,11.830,0.951,-0.951,25,0,15,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
825,9.884,7.610,4.693,0.320,0.450,11.830,0.881,-0.881,25,0,16,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
826,9.817,7.923,4.693,0.320,0.450,11.830,0.791,-0.791,25,0,17,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
827,9.751,8.236,4.693,0.320,0.450,11.830,0.693,-0.693,25,0,18,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
828,9.684,8.548,4.713,0.320,0.450,11.830,0.755,-0.755,25,0,19,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
829,9.618,8.860,4.739,0.320,0.450,11.830,0.963,-0.963,25,0,20,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
830,9.552,9.171,4.772,0.320,0.450,11.830,1.498,-1.498,25,0,21,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
831,9.486,9.480,4.823,0.320,0.450,11.830,1.764,-1.764,25,0,22,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
832,9.421,9.789,4.873,0.320,0.450,11.830,1.956,-1.956,25,0,23,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
833,9.356,10.094,4.945,0.320,0.450,11.830,2.023,-2.023,25,0,24,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
834,9.291,10.398,5.021,0.320,0.450,11.830,2.023,-2.023,25,0,25,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
835,9.227,10.700,5.106,0.320,0.450,11.830,1.923,-1.923,25,0,26,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
836,9.164,10.998,5.206,0.320,0.450,11.830,1.779,-1.779,25,0,27,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
837,9.100,11.296,5.306,0.320,0.450,11.830,1.705,-1.705,25,0,28,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
838,9.039,11.585,5.428,0.320,0.450,11.830,1.749,-1.749,25,0,29,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
839,8.978,11.873,5.551,0.320,0.450,11.830,1.887,-1.887,25,0,30,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
840,8.917,12.156,5.685,0.320,0.450,11.830,2.017,-2.017,25,0,31,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
841,8.858,12.434,5.832,0.320,0.450,11.830,2.176,-2.176,25,0,32,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
842,8.799,12.712,5.978,0.320,0.450,11.830,2.492,-2.492,25,0,33,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
843,8.743,12.978,6.147,0.320,0.450,11.830,3.092,-3.092,25,0,34,11.250,5.704,4.693,11.250,0.131,6.395,11.250,11.276,6.395,False,False,False,False,False,False,False,False
844,11.346,2.893,6.226,0.320,0.450,11.874,2.011,-2.011,26,3,0,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
845,11.290,3.159,6.058,0.320,0.450,11.874,1.759,-1.759,26,3,1,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
846,11.232,3.432,5.902,0.320,0.450,11.874,1.503,-1.503,26,3,2,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
847,11.173,3.710,5.756,0.320,0.450,11.874,1.237,-1.237,26,3,3,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
848,11.113,3.989,5.611,0.320,0.450,11.874,1.040,-1.040,26,3,4,11.700,5.795,4.693,11.700,0.198,6.395,11.700,11.390,6.395,False,False,False,False,False,False,False,False
